Date,Open,High,Low,Close,Adj Close,Volume,,,,,,,,,,,,,,,
10/13/2021,38.150002,40,37.880001,39.889999,39.889999,9307200,,,,,,,,,,,,,,,
10/14/2021,39.110001,40.200001,38.830002,39.389999,39.389999,5407700,,,,,,,,,,,,,,,
10/15/2021,40.419998,43,40.23,42.790001,42.790001,17186000,,,,,,,,,,,,,,,
10/18/2021,42.220001,43.845001,41.610001,43.209999,43.209999,9186200,,,,,,,,,,,,,,,
10/19/2021,43.75,44.580002,42.919998,43.150002,43.150002,8055000,,,,,,,,,,,,,,,
10/20/2021,42.799999,43.290001,42.110001,42.939999,42.939999,5703200,,,,,,,,,,,,,,,
10/21/2021,42.490002,43.894001,42.279999,43.5,43.5,5511200,,,,,,,,,,,,,,,
10/22/2021,43.639999,44.5,42.889999,43.139999,43.139999,7525400,,,,,,,,,,,,,,,
10/25/2021,44.75,48.419998,44.240002,48.09,48.09,28325800,,,,,,,,,,,,,,,
10/26/2021,47.389999,49.487999,44.580002,45.34,45.34,19877500,,,,,,,,,,,,,,,
10/27/2021,46.41,48.07,45.77,45.900002,45.900002,11521300,,,,,,,,,,,,,,,
10/28/2021,47.23,47.84,45.220001,46.240002,46.240002,9398300,,,,,,,,,,,,,,,
10/29/2021,46,46.849998,45.650002,46.630001,46.630001,6551500,,,,,,,,,,,,,,,
11/1/2021,48.700001,49.549999,46.799999,47.869999,47.869999,20155000,,,,,,,,,,,,,,,
11/2/2021,47.200001,48.299999,45.669998,46.900002,46.900002,8759700,,,,,,,,,,,,,,,
11/3/2021,46.5,46.849998,45.75,46.639999,46.639999,5303800,,,,,,,,,,,,,,,
11/4/2021,48,48.84,47.220001,47.84,47.84,11693000,,,,,,,,,,,,,,,
11/5/2021,48.07,48.080002,45.759998,46.389999,46.389999,9628300,,,,,,,,,,,,,,,
11/8/2021,45.41,48.169998,45.049999,47.110001,47.110001,8396600,,,,,,,,,,,,,,,
11/9/2021,46.93,47,44.130001,44.299999,44.299999,9595600,,,,,,,,,,,,,,,
11/10/2021,44.380001,45.740002,43.830002,44.330002,44.330002,7692600,,,,,,,,,,,,,,,
11/11/2021,45.700001,47.950001,45.009998,47.580002,47.580002,8959800,,,,,,,,,,,,,,,
11/12/2021,49,50.400002,47.66,48.529999,48.529999,16642400,,,,,,,,,,,,,,,
11/15/2021,48.529999,49.040001,46.880001,47.5,47.5,6449500,,,,,,,,,,,,,,,
11/16/2021,48.400002,50.099998,47.73,50,50,13366500,,,,,,,,,,,,,,,
11/17/2021,50,50,47.84,48.299999,48.299999,8941500,,,,,,,,,,,,,,,
11/18/2021,48.07,48.650002,45.880001,47.27,47.27,9414900,,,,,,,,,,,,,,,
11/19/2021,47.459999,48.32,46.349998,46.889999,46.889999,7686200,,,,,,,,,,,,,,,
11/22/2021,47.869999,50,47.110001,47.389999,47.389999,14876300,,,,,,,,,,,,,,,
11/23/2021,49,54,47.5,51.299999,51.299999,36340000,,,,,,,,,,,,,,,
11/24/2021,51.299999,54.990002,50.279999,54.369999,54.369999,26702700,,,,,,,,,,,,,,,
11/26/2021,51.630001,52.84,50.160999,51.110001,51.110001,11333600,,,,,,,,,,,,,,,
11/29/2021,53.009998,54,50.610001,51.360001,51.360001,15403700,,,,,,,,,,,,,,,
11/30/2021,51.203999,55.400002,51.200001,55,55,22751300,,,,,,,,,,,,,,,
12/1/2021,56.075001,56.450001,50.799999,51.139999,51.139999,20740500,,,,,,,,,,,,,,,
12/2/2021,52.5,53.919998,44.810001,48.290001,48.290001,24915200,,,,,,,,,,,,,,,
12/3/2021,47.049999,48.25,42.779999,43.799999,43.799999,29079900,,,,,,,,,,,,,,,
12/6/2021,44.5,46.490002,41.150002,46.279999,46.279999,19762200,,,,,,,,,,,,,,,
12/7/2021,47.759998,48.365002,46.060001,47.400002,47.400002,12192900,,,,,,,,,,,,,,,
12/8/2021,48,48.360001,46.139999,47.880001,47.880001,7994900,,,,,,,,,,,,,,,
12/9/2021,47.509998,48.25,45.509998,46.130001,46.130001,8557800,,,,,,,,,,,,,,,
12/10/2021,45.799999,47.18,45.34,46.830002,46.830002,6577600,,,,,,,,,,,,,,,
12/13/2021,45.810001,47.299999,45.195,45.32,45.32,8210700,,,,,,,,,,,,,,,
12/14/2021,43.810001,44.889999,43.189999,44.470001,44.470001,9067000,,,,,,,,,,,,,,,
12/15/2021,43.799999,44.080002,40.630001,43.18,43.18,13774000,,,,,,,,,,,,,,,
12/16/2021,43.93,44.189999,41.799999,42.27,42.27,7746700,,,,,,,,,,,,,,,
12/17/2021,41.18,42.59,40.130001,41.759998,41.759998,8422800,,,,,,,,,,,,,,,
12/20/2021,40.299999,40.790001,38.419998,39.439999,39.439999,10533100,,,,,,,,,,,,,,,
12/21/2021,40.66,43.849998,40.650002,43.77,43.77,12240600,,,,,,,,,,,,,,,
12/22/2021,42.810001,45.849998,42.620998,45.740002,45.740002,8621100,,,,,,,,,,,,,,,
12/23/2021,45.299999,46.32,44.59,46.09,46.09,4684500,,,,,,,,,,,,,,,
12/27/2021,45.759998,46.825001,45.200001,46.07,46.07,5343600,,,,,,,,,,,,,,,
12/28/2021,45.869999,46.400002,44.759998,45.389999,45.389999,4549700,,,,,,,,,,,,,,,
12/29/2021,45.25,45.488998,42.709999,44.470001,44.470001,7476500,,,,,,,,,,,,,,,
12/30/2021,44.16,49.630001,44.009998,48.900002,48.900002,11373200,,,,,,,,,,,,,,,
12/31/2021,48.43,51.139999,48.365002,50.330002,50.330002,9809800,,,,,,,,,,,,,,,
1/3/2022,51.119999,51.5,48.049999,50.27,50.27,10873300,,,,,,,,,,,,,,,
1/4/2022,49.779999,49.950001,46.07,47.599998,47.599998,10009600,,,,,,,,,,,,,,,
1/5/2022,46.360001,47.970001,45.98,46.110001,46.110001,10182500,,,,,,,,,,,,,,,
1/6/2022,46.220001,47.560001,45.259998,46.66,46.66,6973000,,,,,,,,,,,,,,,
1/7/2022,46.720001,48.004002,44.18,45.049999,45.049999,10044700,,,,,,,,,,,,,,,
1/10/2022,44.43,44.43,40.431999,42.630001,42.630001,12708400,,,,,,,,,,,,,,,
1/11/2022,42.880001,45.859001,42.75,45.759998,45.759998,7588200,,,,,,,,,,,,,,,
1/12/2022,46.900002,48.48,46.360001,48.380001,48.380001,11799000,,,,,,,,,,,,,,,
1/13/2022,47.990002,49.299999,47.279999,47.52,47.52,11268300,,,,,,,,,,,,,,,
1/14/2022,47.990002,49.720001,47.280998,49.689999,49.689999,12121400,,,,,,,,,,,,,,,
1/18/2022,47.970001,49.02,47.150002,47.32,47.32,7257000,,,,,,,,,,,,,,,
1/19/2022,47.299999,47.700001,43.799999,43.799999,43.799999,9921400,,,,,,,,,,,,,,,
1/20/2022,45,47.099998,44.439999,44.610001,44.610001,8602800,,,,,,,,,,,,,,,
1/21/2022,44.009998,44.009998,41.630001,41.810001,41.810001,9484100,,,,,,,,,,,,,,,
1/24/2022,39.950001,40.055,36.595001,39.990002,39.990002,15026900,,,,,,,,,,,,,,,
1/25/2022,38.790001,39.830002,37.43,38.009998,38.009998,8912100,,,,,,,,,,,,,,,
1/26/2022,39.5,39.810001,36.794998,37.299999,37.299999,9687800,,,,,,,,,,,,,,,
1/27/2022,36.904999,36.904999,32.509998,32.610001,32.610001,17538600,,,,,,,,,,,,,,,
1/28/2022,31.700001,32.43,30.379999,32.150002,32.150002,15158300,,,,,,,,,,,,,,,
1/31/2022,33.84,35.380001,32.619999,35.09,35.09,13233500,,,,,,,,,,,,,,,
2/1/2022,36.279999,36.93,34.27,36.400002,36.400002,12985900,,,,,,,,,,,,,,,
2/2/2022,36.02,36.400002,34.73,35.799999,35.799999,6932000,,,,,,,,,,,,,,,
2/3/2022,34.799999,36.66,34.459999,34.52,34.52,7304300,,,,,,,,,,,,,,,
2/4/2022,35.5,37.738998,35,37.25,37.25,10681300,,,,,,,,,,,,,,,
2/7/2022,36.189999,38.18,36.111,36.860001,36.860001,6773300,,,,,,,,,,,,,,,
2/8/2022,36.52,37.25,35.560001,37.169998,37.169998,8726500,,,,,,,,,,,,,,,
2/9/2022,39.84,41.330002,38.889999,40.73,40.73,16398500,,,,,,,,,,,,,,,
2/10/2022,39.220001,40.310001,38.549999,38.919998,38.919998,9177100,,,,,,,,,,,,,,,
2/11/2022,38.900002,39.349998,36.610001,37.27,37.27,8371300,,,,,,,,,,,,,,,
2/14/2022,36.459999,38.029999,36.293999,37.009998,37.009998,6644400,,,,,,,,,,,,,,,
2/15/2022,38.25,40.09,37.720001,40.060001,40.060001,7314800,,,,,,,,,,,,,,,
2/16/2022,39.200001,39.48,38.416,39.150002,39.150002,5892300,,,,,,,,,,,,,,,
2/17/2022,39.48,40.860001,39.16,39.360001,39.360001,8041600,,,,,,,,,,,,,,,
2/18/2022,39.77,39.790001,37.389999,37.889999,37.889999,8184600,,,,,,,,,,,,,,,
2/22/2022,36.23,36.917999,34.080002,34.77,34.77,11832900,,,,,,,,,,,,,,,
2/23/2022,35.810001,36.110001,33.799999,34.209999,34.209999,10980200,,,,,,,,,,,,,,,
2/24/2022,31.198999,34.849998,30.93,34.560001,34.560001,11893500,,,,,,,,,,,,,,,
2/25/2022,35.060001,35.32,33.360001,35.029999,35.029999,8169100,,,,,,,,,,,,,,,
2/28/2022,34.779999,36.52,34.400002,36.369999,36.369999,9763300,,,,,,,,,,,,,,,
3/1/2022,35.639999,36.09,33.619999,33.84,33.84,10832800,,,,,,,,,,,,,,,
3/2/2022,34.16,34.98,33.400002,34.419998,34.419998,9739000,,,,,,,,,,,,,,,
3/3/2022,34.5,34.5,30.620001,31.26,31.26,17168100,,,,,,,,,,,,,,,
3/4/2022,30.91,31.49,29.356001,29.530001,29.530001,10899600,,,,,,,,,,,,,,,
3/7/2022,29.190001,29.950001,26.950001,27.209999,27.209999,19520200,,,,,,,,,,,,,,,
3/8/2022,26.34,27,25.440001,25.98,25.98,18713900,,,,,,,,,,,,,,,
3/9/2022,27.290001,29.190001,27.139999,28.65,28.65,12201300,,,,,,,,,,,,,,,
3/10/2022,27.209999,27.549999,25.33,26.07,26.07,14539200,,,,,,,,,,,,,,,
3/11/2022,26.83,26.940001,22.620001,22.91,22.91,24734300,,,,,,,,,,,,,,,
3/14/2022,20.02,21.799999,18.01,19.75,19.75,31384500,,,,,,,,,,,,,,,
3/15/2022,19.200001,21.9,18.83,21.25,21.25,23678100,,,,,,,,,,,,,,,
3/16/2022,25.709999,27.844999,24.51,27.530001,27.530001,34515000,,,,,,,,,,,,,,,
3/17/2022,25.280001,25.82,23.799999,24.969999,24.969999,23721000,,,,,,,,,,,,,,,
3/18/2022,25.309999,29.639999,24.969999,28.77,28.77,27982700,,,,,,,,,,,,,,,
3/21/2022,27.799999,28.790001,26.455,27.32,27.32,15074800,,,,,,,,,,,,,,,
3/22/2022,28.117001,29.280001,27.610001,29.01,29.01,14356500,,,,,,,,,,,,,,,
3/23/2022,28.120001,30.236,27.82,29.08,29.08,14885000,,,,,,,,,,,,,,,
3/24/2022,29.08,29.27,27.406,29.26,29.26,12147900,,,,,,,,,,,,,,,
3/25/2022,27.5,28.190001,26.450001,27.049999,27.049999,14020900,,,,,,,,,,,,,,,
3/28/2022,27.379999,28.16,26.08,27.129999,27.129999,19135000,,,,,,,,,,,,,,,
3/29/2022,27.67,28.565001,27.24,28.200001,28.200001,13725500,,,,,,,,,,,,,,,
3/30/2022,28.885,30.950001,28.299999,28.440001,28.440001,19172700,,,,,,,,,,,,,,,
3/31/2022,28.459999,28.52,27.200001,27.59,27.59,9221100,,,,,,,,,,,,,,,
4/1/2022,30,30.15,28.23,29.190001,29.190001,14765800,,,,,,,,,,,,,,,
4/4/2022,30.799999,31.559999,29.940001,31.4,31.4,15871700,,,,,,,,,,,,,,,
4/5/2022,31,31.379999,29.25,29.41,29.41,10621800,,,,,,,,,,,,,,,
4/6/2022,28.860001,29.24,27.540001,28.950001,28.950001,9102100,,,,,,,,,,,,,,,
4/7/2022,28.799999,29.006001,27.120001,28.15,28.15,9354400,,,,,,,,,,,,,,,
4/8/2022,27.860001,28.059999,26.93,27.190001,27.190001,6554200,,,,,,,,,,,,,,,
4/11/2022,25.469999,26.99,24.75,26.6,26.6,10419200,,,,,,,,,,,,,,,
4/12/2022,26.469999,27.16,25,25.780001,25.780001,9710800,,,,,,,,,,,,,,,
4/13/2022,26.49,27.950001,25.902,27.66,27.66,9296300,,,,,,,,,,,,,,,
4/14/2022,26.9,27.59,26.790001,26.93,26.93,5618700,,,,,,,,,,,,,,,
4/18/2022,26.51,26.780001,25.6,26.459999,26.459999,6588200,,,,,,,,,,,,,,,
4/19/2022,26.34,27.4,25.49,27.360001,27.360001,6010700,,,,,,,,,,,,,,,
4/20/2022,26.620001,26.74,24.815001,24.870001,24.870001,10066500,,,,,,,,,,,,,,,
4/21/2022,25.559999,25.83,23.52,23.84,23.84,9715300,,,,,,,,,,,,,,,
4/22/2022,24.15,25.469,23.85,23.870001,23.870001,7971000,,,,,,,,,,,,,,,
4/25/2022,23.190001,24.629999,22.85,24.209999,24.209999,8777300,,,,,,,,,,,,,,,
4/26/2022,24.120001,24.48,22.389999,22.709999,22.709999,9012300,,,,,,,,,,,,,,,
4/27/2022,23.549999,25.105,23.309999,23.719999,23.719999,10610600,,,,,,,,,,,,,,,
4/28/2022,24.4,24.559999,22.469999,24.08,24.08,8793600,,,,,,,,,,,,,,,
4/29/2022,25.809999,26.23,24.559999,24.610001,24.610001,10900400,,,,,,,,,,,,,,,
5/2/2022,24.34,25.719999,24.07,25.389999,25.389999,7735200,,,,,,,,,,,,,,,
5/3/2022,25.42,26.23,25.09,25.620001,25.620001,6929000,,,,,,,,,,,,,,,
5/4/2022,25.1,26.950001,24.76,26.719999,26.719999,7351100,,,,,,,,,,,,,,,
5/5/2022,25.9,25.959999,22.639999,23.110001,23.110001,11849900,,,,,,,,,,,,,,,
5/6/2022,23.256001,23.549999,21.91,22.280001,22.280001,9088300,,,,,,,,,,,,,,,
5/9/2022,21.43,21.43,19.950001,20.040001,20.040001,10934600,,,,,,,,,,,,,,,
5/10/2022,21.280001,22.02,19.51,20.27,20.27,8962500,,,,,,,,,,,,,,,
5/11/2022,21.280001,21.799999,19.66,19.82,19.82,14199500,,,,,,,,,,,,,,,
5/12/2022,19.610001,21.389999,18.35,20.5,20.5,14600400,,,,,,,,,,,,,,,
5/13/2022,21.639999,23.120001,21.549999,22.82,22.82,10244700,,,,,,,,,,,,,,,
5/16/2022,22.9,23.92,22.43,22.639999,22.639999,8152700,,,,,,,,,,,,,,,
5/17/2022,23.940001,24.870001,23.030001,23.950001,23.950001,9529900,,,,,,,,,,,,,,,
5/18/2022,23.25,24.780001,22.809999,23.040001,23.040001,10271000,,,,,,,,,,,,,,,
5/19/2022,23.68,24.559999,23.440001,23.610001,23.610001,10703300,,,,,,,,,,,,,,,
5/20/2022,24.83,25.139999,22.530001,23.27,23.27,15305600,,,,,,,,,,,,,,,
5/23/2022,22.450001,22.690001,21.33,21.98,21.98,15629800,,,,,,,,,,,,,,,
5/24/2022,21,21.309999,19.9,20.32,20.32,11913800,,,,,,,,,,,,,,,
5/25/2022,20.93,21.32,20.059999,20.52,20.52,8690600,,,,,,,,,,,,,,,
5/26/2022,20.389999,22.27,20.299999,22.08,22.08,7915900,,,,,,,,,,,,,,,
5/27/2022,21.85,22.799999,21.190001,22.5,22.5,8582100,,,,,,,,,,,,,,,
5/31/2022,23.68,24.190001,23.040001,23.5,23.5,14192300,,,,,,,,,,,,,,,
6/1/2022,23.65,24.07,22.51,22.92,22.92,10649500,,,,,,,,,,,,,,,
6/2/2022,22.959999,25.23,22.635,25.15,25.15,12324200,,,,,,,,,,,,,,,
6/3/2022,24.389999,24.870001,23.84,23.969999,23.969999,6012000,,,,,,,,,,,,,,,
6/6/2022,25.370001,25.68,24.200001,25.209999,25.209999,11097300,,,,,,,,,,,,,,,
6/7/2022,24.879999,26.219999,24.450001,26.120001,26.120001,8254400,,,,,,,,,,,,,,,
6/8/2022,26.799999,27.754999,26.35,27.530001,27.530001,14003400,,,,,,,,,,,,,,,
6/9/2022,25.9,26.82,25.42,26.01,26.01,11785400,,,,,,,,,,,,,,,
6/10/2022,26.84,27.4,25.709999,25.809999,25.809999,11048200,,,,,,,,,,,,,,,
6/13/2022,24.93,25.440001,23.57,23.950001,23.950001,8802200,,,,,,,,,,,,,,,
6/14/2022,24.9,26.459999,24.77,25.75,25.75,12202500,,,,,,,,,,,,,,,
6/15/2022,26.68,27.35,25.85,27,27,10213800,,,,,,,,,,,,,,,
6/16/2022,25.49,26.48,25.171,25.66,25.66,6418000,,,,,,,,,,,,,,,
6/17/2022,27.01,28.65,26.85,28.17,28.17,18622500,,,,,,,,,,,,,,,
6/21/2022,29.5,30.67,29.200001,30.09,30.09,15265200,,,,,,,,,,,,,,,
6/22/2022,30.129999,31.66,29.559999,30.58,30.58,12887500,,,,,,,,,,,,,,,
6/23/2022,32.639999,33.060001,31.540001,32.970001,32.970001,14331500,,,,,,,,,,,,,,,
6/24/2022,34.470001,35.349998,33.834999,35.290001,35.290001,15289100,,,,,,,,,,,,,,,
